grid_id,day_lst,night_lst,day_night_gap,centroid_lon,centroid_lat,dist_to_coast,elevation_mean,water_ratio,dist_to_major_river,avg_height,road_length,bldg_coverage_ratio,svf_mean,height_variance,ndvi,file_name,OID_,Shape_Leng,Shape_Area,MESH_KEYS,geometry_wkt
75,33.484183,21.750716,11.733467000000001,139.71552833436368,35.54188436573047,4109.683933,2.856801216,0.0,425.4227654,9.45,828.4270899,0.256045405,0.779789267,75.12485714,0.192870602,bldg_75.shp,0,800.0,40000.0,"53392547,53392557","POLYGON ((139.71444 35.540971, 139.714411 35.542774, 139.716617 35.542798, 139.716646 35.540995, 139.71444 35.540971))"
76,32.358403,21.949683,10.408720000000002,139.71773416497447,35.54190784400095,3943.573238,1.820184609,0.0,329.1588011,13.13421053,651.7720469,0.097102535,0.901243761,85.9952845,0.290385655,bldg_76.shp,0,800.0,40000.0,"53392547,53392557","POLYGON ((139.716646 35.540995, 139.716617 35.542798, 139.718823 35.542821, 139.718851 35.541018, 139.716646 35.540995))"
77,30.038101,22.114673,7.923428000000001,139.719939998134,35.541931281937416,3779.740009,0.871210245,0.0585565,229.1521171,7.7,60.90981355,9.25e-05,0.993278273,0.0,0.303370221,bldg_77.shp,0,800.0,40000.0,"53392547,53392557","POLYGON ((139.718851 35.541018, 139.718823 35.542821, 139.721029 35.542844, 139.721057 35.541042, 139.718851 35.541018))"
78,30.321405,22.182397,8.139007999999997,139.7662630755,35.542414161178954,2013.560126,0.943174725,0.447785,289.03969,43.25,245.5075913,0.033984035,0.928104102,83.205,0.049648005,bldg_78.shp,0,800.0,40000.0,"53392641,53392651","POLYGON ((139.765174 35.541501, 139.765146 35.543304, 139.767352 35.543327, 139.76738 35.541524, 139.765174 35.541501))"
79,32.358444,21.920655,10.437788999999999,139.768468963625,35.54243671172929,2043.061013,2.778258023,0.0103335,392.3906829,36.8,245.6441828,0.139265645,0.942592873,0.0,0.147811376,bldg_79.shp,0,800.0,40000.0,"53392641,53392651","POLYGON ((139.76738 35.541524, 139.767352 35.543327, 139.769558 35.543349, 139.769586 35.541547, 139.76738 35.541524))"
80,32.114983,22.184252,9.930731000000002,139.77067485419803,35.5424592219422,2091.356552,4.204197201,0.0,495.7416759,16.47142857,23.32589776,0.228067889,0.866541493,253.5590476,0.128343514,bldg_80.shp,0,800.0,40000.0,"53392641,53392651","POLYGON ((139.769586 35.541547, 139.769558 35.543349, 139.771764 35.543372, 139.771792 35.541569, 139.769586 35.541547))"
81,34.357951,22.823242,11.534709,139.77288074721474,35.54248169181758,2157.184775,4.154620182,0.0,599.0926688,33.0,0.0,0.047987215,0.919135226,176.72,0.02012128,bldg_81.shp,0,800.0,40000.0,"53392641,53392642,53392651,53392652","POLYGON ((139.771792 35.541569, 139.771764 35.543372, 139.77397 35.543394, 139.773997 35.541591, 139.771792 35.541569))"
82,34.444216,22.354477,12.089738999999998,139.77508664267077,35.54250412135524,2132.601862,4.122250424,0.0,702.4436617,23.6,0.0,0.41578052,0.893988895,0.0,0.036625691,bldg_82.shp,0,800.0,40000.0,"53392641,53392642,53392651,53392652","POLYGON ((139.773997 35.541591, 139.77397 35.543394, 139.776176 35.543417, 139.776203 35.541614, 139.773997 35.541591))"
83,34.189575,22.584783,11.604791999999996,139.77729254056172,35.542526510555064,1968.566057,3.637211742,0.0,805.7946546,17.6,0.0,0.114964996,0.946133241,72.0,0.149863828,bldg_83.shp,0,800.0,40000.0,"53392642,53392652","POLYGON ((139.776203 35.541614, 139.776176 35.543417, 139.778382 35.543439, 139.778409 35.541636, 139.776203 35.541614))"
84,34.291022,23.18546,11.105561999999999,139.7794984408832,35.542548859416904,1811.77094,2.883229633,0.0,909.1456475,,0.0,0.0,0.999240357,,0.257270158,bldg_84.shp,0,800.0,40000.0,"53392642,53392652","POLYGON ((139.778409 35.541636, 139.778382 35.543439, 139.780588 35.543461, 139.780615 35.541659, 139.778409 35.541636))"
85,35.07974,23.554482,11.525258000000001,139.78170434363082,35.54257116794062,1664.264269,3.409114317,0.0,1012.49664,,0.0,0.0,1.0,,0.12112645,bldg_85.shp,0,800.0,40000.0,"53392642,53392652","POLYGON ((139.780615 35.541659, 139.780588 35.543461, 139.782794 35.543484, 139.782821 35.541681, 139.780615 35.541659))"
86,35.061704,23.812984,11.248719999999999,139.78391024880023,35.542593436126054,1528.737118,3.792566051,0.0,1115.847633,,0.0,0.0,0.999152279,,0.164800712,bldg_86.shp,0,800.0,40000.0,"53392642,53392652","POLYGON ((139.782821 35.541681, 139.782794 35.543484, 139.785 35.543506, 139.785027 35.541703, 139.782821 35.541681))"
87,36.007399,23.997671,12.009727999999999,139.78611615638704,35.54261566397309,1408.65141,5.026845876,0.0,1219.495163,,0.0,0.0,0.991867616,,0.043123676,bldg_87.shp,0,800.0,40000.0,"53392642,53392643,53392652,53392653","POLYGON ((139.785027 35.541703, 139.785 35.543506, 139.787206 35.543528, 139.787233 35.541725, 139.785027 35.541703))"
88,34.562934,23.508505,11.054428999999999,139.78832206638688,35.54263785148156,1306.313363,5.665798819,0.0,1325.838016,27.5,78.59329768,0.279813404,0.834973082,453.99,0.09543676,bldg_88.shp,0,800.0,40000.0,"53392642,53392643,53392652,53392653","POLYGON ((139.787233 35.541725, 139.787206 35.543528, 139.789411 35.54355, 139.789439 35.541747, 139.787233 35.541725))"
89,33.573597,23.056141,10.517456,139.79052797879535,35.542659998651324,1160.761338,3.262411078,0.0,1432.180869,24.0625,862.1672185,0.190264168,0.657575266,272.7741071,0.109076994,bldg_89.shp,0,800.0,40000.0,"53392643,53392653","POLYGON ((139.789439 35.541747, 139.789411 35.54355, 139.791617 35.543573, 139.791644 35.54177, 139.789439 35.541747))"
90,33.908475,23.521359,10.387116000000002,139.79273389360804,35.54268210548226,997.7112407,2.699899086,0.0,1538.523722,11.94444444,594.3389017,0.149668035,0.775915553,174.1202778,0.086670888,bldg_90.shp,0,800.0,40000.0,"53392643,53392653","POLYGON ((139.791644 35.54177, 139.791617 35.543573, 139.793823 35.543595, 139.79385 35.541792, 139.791644 35.54177))"
91,35.118539,24.113613,11.004925999999998,139.79493981082067,35.54270417197421,844.2186776,3.894520934,0.0,1644.866575,4.5,13.06889033,0.002760048,0.9887258,0.0,0.031970656,bldg_91.shp,0,800.0,40000.0,"53392643,53392653","POLYGON ((139.79385 35.541792, 139.793823 35.543595, 139.796029 35.543617, 139.796056 35.541814, 139.79385 35.541792))"
92,34.96521,24.155726,10.809483999999998,139.79714573042875,35.54272619812704,696.609711,3.446057045,0.0,1751.209428,,0.0,0.0,0.999767474,,0.031131589,bldg_92.shp,0,800.0,40000.0,"53392643,53392653","POLYGON ((139.796056 35.541814, 139.796029 35.543617, 139.798235 35.543639, 139.798262 35.541836, 139.796056 35.541814))"
93,34.824035,23.790934,11.033101000000002,139.79935165242796,35.54274818394062,543.6220291,3.344325098,0.0,1857.552281,,0.0,0.0,1.0,,0.106213875,bldg_93.shp,0,800.0,40000.0,"53392643,53392644,53392653,53392654","POLYGON ((139.798262 35.541836, 139.798235 35.543639, 139.800441 35.543661, 139.800468 35.541858, 139.798262 35.541836))"
94,34.776226,23.391921,11.384305000000001,139.8015575768139,35.54277012941478,369.3126785,4.40870223,0.0,1963.895134,,0.0,0.0,1.0,,0.161701448,bldg_94.shp,0,800.0,40000.0,"53392643,53392644,53392653,53392654","POLYGON ((139.800468 35.541858, 139.800441 35.543661, 139.802647 35.543683, 139.802674 35.54188, 139.800468 35.541858))"
95,33.795333,23.191899,10.603434,139.8037635035822,35.5427920345494,195.003328,5.0118699,0.0,2070.237986,,0.0,0.0,1.0,,0.268847485,bldg_95.shp,0,800.0,40000.0,"53392644,53392654","POLYGON ((139.802674 35.54188, 139.802647 35.543683, 139.804853 35.543704, 139.80488 35.541902, 139.802674 35.54188))"
96,30.94239,20.938697,10.003692999999998,139.70005849461438,35.543521749287024,5164.923325,1.648421077,0.013778,164.0820066,,0.0,0.0,0.998889347,,0.333766282,bldg_96.shp,0,800.0,40000.0,"53392555,53392556","POLYGON ((139.69897 35.542608, 139.698941 35.544411, 139.701147 35.544435, 139.701176 35.542632, 139.69897 35.542608))"
97,33.04592,21.255004,11.790916000000003,139.702264356602,35.543545511462725,4991.354847,2.734992132,0.0,362.4001463,9.556989247,1238.042519,0.161914149,0.961369836,19.42530388,0.26410903,bldg_97.shp,0,800.0,40000.0,53392556,"POLYGON ((139.701176 35.542632, 139.701147 35.544435, 139.703353 35.544459, 139.703382 35.542656, 139.701176 35.542632))"
98,34.963036,21.630039,13.332997000000002,139.70447022116932,35.543569233302776,4819.835419,2.734808369,0.0,530.0218092,9.424427481,1171.302461,0.355555479,0.475276355,62.08724486,0.060376296,bldg_98.shp,0,800.0,40000.0,53392556,"POLYGON ((139.703382 35.542656, 139.703353 35.544459, 139.705559 35.544483, 139.705588 35.54268, 139.703382 35.542656))"
99,35.510869,21.758,13.752869,139.70667608831192,35.54359291480704,4650.591761,2.652923078,0.0,671.5394428,8.289380531,1502.835545,0.451902794,0.46338712,14.26619784,0.075597602,bldg_99.shp,0,800.0,40000.0,53392556,"POLYGON ((139.705588 35.54268, 139.705559 35.544483, 139.707765 35.544506, 139.707793 35.542703, 139.705588 35.54268))"
100,35.641469,21.806577,13.834892,139.70888195802544,35.54361655597537,4483.881576,2.667207452,0.0,791.9846817,8.212820513,1462.688273,0.372785768,0.562274883,11.39313965,0.06803371,bldg_100.shp,0,800.0,40000.0,53392556,"POLYGON ((139.707793 35.542703, 139.707765 35.544506, 139.70997 35.54453, 139.709999 35.542727, 139.707793 35.542703))"
101,35.475284,21.848554,13.626730000000002,139.7110878303055,35.54364015680758,4318.656328,2.858324351,0.0,770.0960836,7.966842105,1450.946025,0.307504543,0.528076467,9.494079922,0.057590644,bldg_101.shp,0,800.0,40000.0,"53392556,53392557","POLYGON ((139.709999 35.542727, 139.70997 35.54453, 139.712176 35.544553, 139.712205 35.542751, 139.709999 35.542727))"
102,35.066217,21.91117,13.155047000000003,139.71329370514775,35.543663717303566,4154.294972,2.450425896,0.0,694.6137694,7.704724409,882.215002,0.269312296,0.71784107,8.202199725,0.101100811,bldg_102.shp,0,800.0,40000.0,"53392556,53392557","POLYGON ((139.712205 35.542751, 139.712176 35.544553, 139.714382 35.544577, 139.714411 35.542774, 139.712205 35.542751))"
103,35.050495,22.00978,13.040714999999999,139.71549958254778,35.54368723746315,3990.757034,2.199786155,0.0,602.3667067,8.533333333,1000.211594,0.378337977,0.499640736,38.98068966,0.071521262,bldg_103.shp,0,800.0,40000.0,53392557,"POLYGON ((139.714411 35.542774, 139.714382 35.544577, 139.716588 35.5446, 139.716617 35.542798, 139.714411 35.542774))"
104,34.696851,21.978247,12.718604000000003,139.71770546250116,35.54371071728618,3829.35949,1.652287265,0.0,502.3600227,10.60880503,1071.035753,0.380682552,0.495151019,58.48599793,0.067674545,bldg_104.shp,0,800.0,40000.0,53392557,"POLYGON ((139.716617 35.542798, 139.716588 35.5446, 139.718794 35.544624, 139.718823 35.542821, 139.716617 35.542798))"
105,33.880121,22.079604,11.800517000000003,139.71991134500362,35.54373415677252,3666.167025,2.064482839,0.0,393.5988085,10.51160714,1252.418217,0.268497257,0.541189967,58.21346766,0.137321893,bldg_105.shp,0,800.0,40000.0,53392557,"POLYGON ((139.718823 35.542821, 139.718794 35.544624, 139.721 35.544647, 139.721029 35.542844, 139.718823 35.542821))"
106,31.609498,22.248629,9.360868999999997,139.7221172300507,35.54375755592202,3500.777813,1.916544189,0.00516675,279.1608142,15.92,672.1103595,0.070116326,0.898731587,383.5151111,0.276649895,bldg_106.shp,0,800.0,40000.0,53392557,"POLYGON ((139.721029 35.542844, 139.721 35.544647, 139.723206 35.544671, 139.723234 35.542868, 139.721029 35.542844))"
107,28.233195,22.058601,6.174593999999999,139.73314669330244,35.543873946611555,2741.46926,0.587014617,0.4443405,156.0605128,,0.0,0.0,0.997271796,,0.179692275,bldg_107.shp,0,800.0,40000.0,53392558,"POLYGON ((139.732058 35.542961, 139.73203 35.544764, 139.734235 35.544787, 139.734264 35.542984, 139.732058 35.542961))"
108,27.993625,22.160111,5.833514000000001,139.73535259352536,35.54389710373684,2604.416176,0.567421212,0.4512295,153.8341648,,0.0,0.0,0.998420906,,0.177027863,bldg_108.shp,0,800.0,40000.0,"53392558,53392559","POLYGON ((139.734264 35.542984, 139.734235 35.544787, 139.736441 35.54481, 139.73647 35.543007, 139.734264 35.542984))"
109,29.786389,23.175973,6.610416000000001,139.7618235910387,35.544171842842815,1814.828617,0.395242116,0.427118,253.5643735,8.75,265.5995783,0.003441256,0.995996648,0.005,0.03669938,bldg_109.shp,0,800.0,40000.0,"53392650,53392651","POLYGON ((139.760734 35.543259, 139.760707 35.545062, 139.762913 35.545085, 139.76294 35.543282, 139.760734 35.543259))"
110,32.239017,22.778556,9.460460999999999,139.76402952360178,35.5441944755641,1803.684239,2.028200983,0.0998905,356.9153664,26.4,276.4592267,0.150610117,0.922613182,1085.78,0.045363683,bldg_110.shp,0,800.0,40000.0,"53392650,53392651","POLYGON ((139.76294 35.543282, 139.762913 35.545085, 139.765119 35.545107, 139.765146 35.543304, 139.76294 35.543282))"
111,33.088543,21.963702,11.124841,139.76623545862188,35.544217067945574,1814.648935,2.969984007,0.0,460.2663593,18.77142857,92.92483249,0.341785844,0.533542636,301.6857143,0.075747698,bldg_111.shp,0,800.0,40000.0,53392651,"POLYGON ((139.765146 35.543304, 139.765119 35.545107, 139.767325 35.54513, 139.767352 35.543327, 139.765146 35.543304))"
112,29.562913,20.960161,8.602752000000002,139.76844139609466,35.54423961998713,1847.329067,4.35572066,0.0,563.6173522,21.85714286,0.0,0.719875447,0.44713372,185.7210989,0.046141456,bldg_112.shp,0,800.0,40000.0,53392651,"POLYGON ((139.767352 35.543327, 139.767325 35.54513, 139.769531 35.545152, 139.769558 35.543349, 139.767352 35.543327))"
113,32.231475,22.357848,9.873627000000003,139.77064733601568,35.544262131688605,1900.6048,4.499572049,0.0,666.9683451,27.98,0.0,0.364443119,0.676757697,145.367,0.025244261,bldg_113.shp,0,800.0,40000.0,53392651,"POLYGON ((139.769558 35.543349, 139.769531 35.545152, 139.771737 35.545175, 139.771764 35.543372, 139.769558 35.543349))"
114,35.219161,23.590057,11.629103999999998,139.7728532783806,35.54428460304985,1972.808286,3.946579984,0.0,770.319338,42.4,0.0,0.000185109,0.982317496,0.0,0.019674951,bldg_114.shp,0,800.0,40000.0,"53392651,53392652","POLYGON ((139.771764 35.543372, 139.771737 35.545175, 139.773943 35.545197, 139.77397 35.543394, 139.771764 35.543372))"
115,35.549473,23.681662,11.867811,139.77505922318508,35.54430703407074,2061.952099,4.152803066,0.0,873.6703309,,0.0,0.0,0.997414606,,0.03754857,bldg_115.shp,0,800.0,40000.0,"53392651,53392652","POLYGON ((139.77397 35.543394, 139.773943 35.545197, 139.776148 35.54522, 139.776176 35.543417, 139.77397 35.543394))"
116,35.048277,23.454752,11.593525,139.77726517042467,35.544329424751126,2093.789705,3.337956071,0.0,977.0213239,,0.0,0.0,0.998760668,,0.181214391,bldg_116.shp,0,800.0,40000.0,53392652,"POLYGON ((139.776176 35.543417, 139.776148 35.54522, 139.778354 35.545242, 139.778382 35.543439, 139.776176 35.543417))"
117,34.53024,23.410626,11.119613999999999,139.779471120095,35.544351775090846,1924.732841,2.986739108,0.0,1080.372317,,0.0,0.0,0.999964599,,0.178400413,bldg_117.shp,0,800.0,40000.0,53392652,"POLYGON ((139.778382 35.543439, 139.778354 35.545242, 139.78056 35.545264, 139.780588 35.543461, 139.778382 35.543439))"
118,33.853389,23.512295,10.341093999999998,139.7816770721917,35.54437408508978,1750.397285,3.041468274,0.0,1183.72331,,0.0,0.0,0.999758957,,0.285907768,bldg_118.shp,0,800.0,40000.0,53392652,"POLYGON ((139.780588 35.543461, 139.78056 35.545264, 139.782766 35.545287, 139.782794 35.543484, 139.780588 35.543461))"
119,34.305568,23.776546,10.529022000000001,139.78388302671044,35.54439635474777,1576.405615,4.110512681,0.0,1287.074303,39.4,0.0,0.001802209,0.98507447,0.0,0.13654066,bldg_119.shp,0,800.0,40000.0,53392652,"POLYGON ((139.782794 35.543484, 139.782766 35.545287, 139.784972 35.545309, 139.785 35.543506, 139.782794 35.543484))"
120,35.32946,23.94924,11.380219999999998,139.78608898364678,35.54441858406467,1402.305469,5.606692326,0.0,1390.425295,39.4,0.0,0.033219465,0.918896053,0.0,0.035680732,bldg_120.shp,0,800.0,40000.0,"53392652,53392653","POLYGON ((139.785 35.543506, 139.784972 35.545309, 139.787178 35.545331, 139.787206 35.543528, 139.785 35.543506))"
121,36.120925,23.626816,12.494108999999998,139.78829494299632,35.544440773040364,1228.446562,7.411310167,0.0,1495.222778,,8.588336394,0.0,0.98700343,,0.057910117,bldg_121.shp,0,800.0,40000.0,"53392652,53392653","POLYGON ((139.787206 35.543528, 139.787178 35.545331, 139.789384 35.545353, 139.789411 35.54355, 139.787206 35.543528))"
122,34.849674,23.122847,11.726827,139.79050090475474,35.544462921674686,1054.587655,8.167028589,0.0,1601.565631,,150.8269071,0.0,0.991272776,,0.197230814,bldg_122.shp,0,800.0,40000.0,53392653,"POLYGON ((139.789411 35.54355, 139.789384 35.545353, 139.79159 35.545375, 139.791617 35.543573, 139.789411 35.54355))"
123,35.206799,23.565692,11.641106999999998,139.7927068689176,35.544485029967504,884.7484254,5.341977908,0.0,1707.908484,10.05714286,283.8286035,0.078433293,0.927549068,18.49952381,0.120261349,bldg_123.shp,0,800.0,40000.0,53392653,"POLYGON ((139.791617 35.543573, 139.79159 35.545375, 139.793796 35.545398, 139.793823 35.543595, 139.791617 35.543573))"
124,35.317989,23.965002,11.352986999999999,139.79491283548057,35.54450709791867,717.3794528,4.253909945,0.0,1814.251337,,0.0,0.0,0.99785641,,0.034835811,bldg_124.shp,0,800.0,40000.0,53392653,"POLYGON ((139.793823 35.543595, 139.793796 35.545398, 139.796002 35.54542, 139.796029 35.543617, 139.793823 35.543595))"
125,34.934417,23.948296,10.986121000000004,139.79711880443926,35.54452912552806,562.332262,3.952200192,0.0,1920.59419,,0.0,0.0,0.999988956,,0.036152204,bldg_125.shp,0,800.0,40000.0,53392653,"POLYGON ((139.796029 35.543617, 139.796002 35.54542, 139.798208 35.545442, 139.798235 35.543639, 139.796029 35.543617))"
126,35.169526,23.635386,11.534139999999997,139.79932477578924,35.5445511127955,413.8108689,3.917513508,0.0,2026.937043,,0.0,0.0,1.0,,0.117750207,bldg_126.shp,0,800.0,40000.0,"53392653,53392654","POLYGON ((139.798235 35.543639, 139.798208 35.545442, 139.800414 35.545464, 139.800441 35.543661, 139.798235 35.543639))"
127,34.309618,23.335012,10.974606000000001,139.80153074952622,35.54457305972089,269.9207196,5.21510899,0.0,2133.279896,,0.0,0.0,1.0,,0.184808475,bldg_127.shp,0,800.0,40000.0,"53392653,53392654","POLYGON ((139.800441 35.543661, 139.800414 35.545464, 139.80262 35.545485, 139.802647 35.543683, 139.800441 35.543661))"
128,33.341802,21.328604,12.013198000000003,139.70223530615527,35.54534837326337,4893.32307,2.91446934,0.0,248.6257921,9.265714286,953.583922,0.088665762,0.946469816,47.21290756,0.212743851,bldg_128.shp,0,800.0,40000.0,53392556,"POLYGON ((139.701147 35.544435, 139.701118 35.546238, 139.703324 35.546262, 139.703353 35.544459, 139.701147 35.544435))"
129,35.224793,21.596843,13.627949999999998,139.70444122006825,35.54537209667204,4718.241296,3.067260194,0.0,389.1243794,8.137951807,1062.99203,0.391115163,0.468766688,15.36370245,0.097198801,bldg_129.shp,0,800.0,40000.0,53392556,"POLYGON ((139.703353 35.544459, 139.703324 35.546262, 139.70553 35.546285, 139.705559 35.544483, 139.703353 35.544459))"
130,35.47671,21.695486,13.781223999999998,139.70664713655674,35.54539577974225,4545.216297,2.889291338,0.0,522.5580447,7.559756098,1331.125038,0.323670998,0.685633645,11.50818644,0.08036433,bldg_130.shp,0,800.0,40000.0,53392556,"POLYGON ((139.705559 35.544483, 139.70553 35.546285, 139.707736 35.546309, 139.707765 35.544506, 139.705559 35.544483))"
131,35.287095,21.800857,13.486238,139.70885305561637,35.54541942247385,4374.492136,3.073927753,0.0,668.7931286,8.796,1198.722129,0.395555553,0.609736209,16.85219866,0.069788027,bldg_131.shp,0,800.0,40000.0,53392556,"POLYGON ((139.707765 35.544506, 139.707736 35.546309, 139.709942 35.546333, 139.70997 35.54453, 139.707765 35.544506))"
132,35.107515,21.996195,13.11132,139.7110589772428,35.545443024866685,4206.348976,3.110859437,0.0,834.8936224,7.924712644,1499.200913,0.375967074,0.469802575,14.56973258,0.082177361,bldg_132.shp,0,800.0,40000.0,"53392556,53392557","POLYGON ((139.70997 35.54453, 139.709942 35.546333, 139.712148 35.546356, 139.712176 35.544553, 139.70997 35.54453))"
133,35.288464,21.916027,13.372436999999998,139.71326490143161,35.54546658692061,4041.109002,2.615840385,0.0,872.6149259,8.264285714,1080.438955,0.391459675,0.631428651,21.078713,0.055058159,bldg_133.shp,0,800.0,40000.0,"53392556,53392557","POLYGON ((139.712176 35.544553, 139.712148 35.546356, 139.714353 35.54638, 139.714382 35.544577, 139.712176 35.544553))"
134,35.44404,22.052748,13.391292,139.71547082817844,35.54549010863547,3875.670722,2.303252117,0.0,775.5679283,8.42384106,1348.96473,0.39532408,0.596721999,14.55516115,0.096991417,bldg_134.shp,0,800.0,40000.0,53392557,"POLYGON ((139.714382 35.544577, 139.714353 35.54638, 139.716559 35.546403, 139.716588 35.5446, 139.714382 35.544577))"
